,年份,考生所在地,文理分科,批次名称,最低控制分数线
13181,2006,宁夏,文科,体育类本科二批(川区除回族以外的其他少数民族、“山区”汉族考生),360
13182,2006,宁夏,文科,体育类本科二批(川区回族、“山区”除回族以外的其他少数民族考生),350
13183,2006,宁夏,文科,体育类本科二批(“山区”回族考生),340
13184,2006,新疆,理科,汉语言本科一批,520
13185,2006,新疆,理科,汉语言本科二批,448
13186,2006,新疆,理科,汉语言本科三批,370
13187,2006,新疆,理科,汉语言专科,275
13188,2006,新疆,理科,民语言(维、哈、柯)专科(数学25分、数学单科限分、参考分数线),270
13189,2006,新疆,理科,民语言(维、哈、柯)本科三批(数学26分、数学单科限分、参考分数线),310
13190,2006,新疆,理科,民语言(维、哈、柯)本科二批(数学28分、数学单科限分、参考分数线),328
13191,2006,新疆,理科,民语言(维、哈、柯)本科一批(数学29分、数学单科限分、参考分数线),357
13192,2006,新疆,理科,民考汉本科二批,370
13193,2006,新疆,理科,民考汉本科一批,390
13194,2006,新疆,理科,汉语言体育类本科(术科70分),245
13195,2006,新疆,文科,汉语言本科一批,517
13196,2006,新疆,文科,汉语言本科二批,452
13197,2006,新疆,文科,汉语言本科三批,380
13198,2006,新疆,文科,汉语言专科,295
13199,2006,新疆,文科,民语言(维、哈、柯)本科一批(数学26分、数学单科限分),398
13200,2006,新疆,文科,民语言(维、哈、柯)本科二批(数学25分、数学单科限分),371
13201,2006,新疆,文科,民语言(维、哈、柯)本科三批(数学24分、数学单科限分、参考分数线),345
13202,2006,新疆,文科,民语言(维、哈、柯)专科(数学23分、数学单科限分、参考分数线),290
13203,2006,新疆,文科,民考汉本科一批,440
13204,2006,新疆,文科,民考汉本科二批,382
13205,2006,新疆,其他,汉语言体育类本科(术科70分),245
13206,2006,新疆,其他,汉语言体育类专科(术科65分),235
13207,2006,新疆,其他,民语言(维、哈、柯)体育类本科(术科72分),240
13208,2006,新疆,其他,民语言(维、哈、柯)体育类专科(术科68分),220
13209,2006,新疆,其他,汉语言艺术类本科(术科从高到低适当控制分数),220
13210,2006,新疆,其他,汉语言艺术类专科(术科从高到低适当控制分数),165
13211,2006,新疆,其他,民语言(维、哈、柯)艺术类本科(术科从高到低适当控制分数线),180
13212,2006,新疆,其他,民语言(维、哈、柯)艺术类专科(术科从高到低适当控制分数),160
13213,2006,新疆,其他,汉语言艺术类本科,220
13214,2006,新疆,其他,汉语言艺术类专科,165
13215,2006,新疆,其他,民语言艺术类本科,180
13216,2006,新疆,其他,民语言艺术类专科,160
13217,2006,江西,理科,本科一批,550
13218,2006,江西,理科,本科二批,496
13219,2006,江西,理科,军检线本科一批,532
13220,2006,江西,理科,军检线本科二批,496
13221,2006,江西,文科,本科一批,563
13222,2006,江西,文科,本科二批,520
13223,2006,江西,文科,军检线本科一批,545
13224,2006,江西,文科,军检线本科二批,520
13225,2006,江西,其他,艺术类本科美术专业,323
13226,2006,江西,其他,艺术类本科音乐学专业,314
13227,2006,江西,其他,艺术类本科舞蹈专业,266
13228,2006,江西,其他,艺术类本科音乐表演专业,339
13229,2006,江西,其他,艺术类本科戏剧表演专业,379
13230,2006,江西,其他,艺术类本科空乘专业,380
13231,2006,江西,其他,体育类本科,295
13232,2006,江西,其他,体育类专科,269
13233,2005,北京,理科,体育教育、社会体育专业,300
13234,2005,北京,理科,本科一批,470
13235,2005,北京,理科,本科二批,414
13236,2005,北京,理科,艺术类本科,248
13237,2005,北京,理科,提前批次专科,324
13238,2005,北京,理科,艺术类专科,194
13239,2005,北京,文科,体育教育、社会体育专业,300
13240,2005,北京,文科,本科一批,486
13241,2005,北京,文科,本科二批,443
13242,2005,北京,文科,艺术类本科,213
13243,2005,北京,文科,提前批次专科,373
13244,2005,北京,文科,艺术类专科,179
13245,2005,北京,其他,高职单考单招,249
13246,2005,北京,其他,高职单考单招艺术专业,136
13247,2005,天津,理科,体育教育、社会体育专业,300
13248,2005,天津,理科,本科一批,458
13249,2005,天津,理科,本科二批,408
13250,2006,青海,其他,音乐表演专科,168
13251,2006,青海,其他,民族美术本、专科,224
13252,2006,宁夏,理科,本科一批(川区除回族以外的其他少族民族、“山区”汉族考生),504
13253,2006,宁夏,理科,本科一批(川区回族、“山区”除回族以外的其他少族民族考生),494
13254,2006,宁夏,理科,本科一批(“山区”回族考生),484
13255,2006,宁夏,理科,本科二批(川区除回族以外的其他少族民族考生，固原市(含原州区、西吉县、隆德县、泾源县、彭阳县)和海原县,459
13256,2006,宁夏,理科,本科二批(川区回族、“山区”除回族以外的其他少族民族考生),449
13257,2006,宁夏,理科,本科二批(“山区”回族考生),439
13258,2006,宁夏,理科,体育类本科一批(川区汉族考生),416
13259,2006,宁夏,理科,体育类本科一批(川区除回族以外的其他少数民族、“山区”汉族考生),406
13260,2006,宁夏,理科,体育类本科一批(川区回族、“山区”除回族以外的其他少数民族考生),396
13261,2006,宁夏,理科,体育类本科一批(“山区”回族考生),386
13262,2006,宁夏,理科,体育类本科二批(“山区”回族考生),305
13263,2006,宁夏,理科,体育类本科二批(川区回族、“山区”除回族以外的其他少数民族考生),315
13264,2006,宁夏,理科,体育类本科二批(川区除回族以外的其他少数民族、“山区”汉族考生),325
13265,2006,宁夏,理科,体育类本科二批(川区汉族考生),335
13266,2006,宁夏,理科,理工农医类本科一批,514
13267,2006,宁夏,理科,理工农医类本科二批,469
13268,2006,宁夏,文科,汉族考生本科一批,516
13269,2006,宁夏,文科,汉族考生本科二批,471
13270,2006,宁夏,文科,本科一批(川区除回族以外的其他少数民族、“山区”汉族考生),506
13271,2006,宁夏,文科,本科二批(川区除回族以外的其他少数民族、“山区”汉族考生),461
13272,2006,宁夏,文科,本科二批(川区回族、“山区”除回族以外的其他少数民族考生),451
13273,2006,宁夏,文科,本科二批(“山区”回族考生),441
13274,2006,宁夏,文科,本科一批(“山区”回族考生),486
13275,2006,宁夏,文科,本科一批(川区回族、“山区”除回族以外的其他少数民族考生),496
13276,2006,宁夏,文科,体育类本科一批(川区汉族考生),439
13277,2006,宁夏,文科,体育类本科一批(川区除回族以外的其他少数民族、“山区”汉族考生),429
13278,2006,宁夏,文科,体育类本科一批(川区回族、“山区”除回族以外的其他少数民族考生),419
13279,2006,宁夏,文科,体育类本科一批(“山区”回族考生),409
13280,2006,宁夏,文科,体育类本科二批(川区汉族考生),370
13281,2006,宁夏,文科,体育类本科二批(川区除回族以外的其他少数民族、“山区”汉族考生),360
13282,2006,宁夏,文科,体育类本科二批(川区回族、“山区”除回族以外的其他少数民族考生),350
13283,2006,宁夏,文科,体育类本科二批(“山区”回族考生),340
13284,2006,新疆,理科,汉语言本科一批,520
13285,2006,新疆,理科,汉语言本科二批,448
13286,2006,新疆,理科,汉语言本科三批,370
13287,2006,新疆,理科,汉语言专科,275
13288,2006,新疆,理科,民语言(维、哈、柯)专科(数学25分、数学单科限分、参考分数线),270
13289,2006,新疆,理科,民语言(维、哈、柯)本科三批(数学26分、数学单科限分、参考分数线),310
13290,2006,新疆,理科,民语言(维、哈、柯)本科二批(数学28分、数学单科限分、参考分数线),328
13291,2006,新疆,理科,民语言(维、哈、柯)本科一批(数学29分、数学单科限分、参考分数线),357
13292,2006,新疆,理科,民考汉本科二批,370
13293,2006,新疆,理科,民考汉本科一批,390
13294,2006,新疆,理科,汉语言体育类本科(术科70分),245
13295,2006,新疆,文科,汉语言本科一批,517
13296,2006,新疆,文科,汉语言本科二批,452
13297,2006,新疆,文科,汉语言本科三批,380
13298,2006,新疆,文科,汉语言专科,295
13299,2006,新疆,文科,民语言(维、哈、柯)本科一批(数学26分、数学单科限分),398
13300,2006,新疆,文科,民语言(维、哈、柯)本科二批(数学25分、数学单科限分),371
13301,2006,新疆,文科,民语言(维、哈、柯)本科三批(数学24分、数学单科限分、参考分数线),345
13302,2006,新疆,文科,民语言(维、哈、柯)专科(数学23分、数学单科限分、参考分数线),290
13303,2006,新疆,文科,民考汉本科一批,440
13304,2006,新疆,文科,民考汉本科二批,382
13305,2006,新疆,其他,汉语言体育类本科(术科70分),245
13306,2006,新疆,其他,汉语言体育类专科(术科65分),235
13307,2006,新疆,其他,民语言(维、哈、柯)体育类本科(术科72分),240
13308,2006,新疆,其他,民语言(维、哈、柯)体育类专科(术科68分),220
13309,2006,新疆,其他,汉语言艺术类本科(术科从高到低适当控制分数),220
13310,2006,新疆,其他,汉语言艺术类专科(术科从高到低适当控制分数),165
13311,2006,新疆,其他,民语言(维、哈、柯)艺术类本科(术科从高到低适当控制分数线),180
13312,2006,新疆,其他,民语言(维、哈、柯)艺术类专科(术科从高到低适当控制分数),160
13313,2006,新疆,其他,汉语言艺术类本科,220
13314,2006,新疆,其他,汉语言艺术类专科,165
13315,2006,新疆,其他,民语言艺术类本科,180
13316,2006,新疆,其他,民语言艺术类专科,160
13317,2006,江西,理科,本科一批,550
13318,2006,江西,理科,本科二批,496
13319,2006,江西,理科,军检线本科一批,532
13320,2006,江西,理科,军检线本科二批,496
13321,2006,江西,文科,本科一批,563
13322,2006,江西,文科,本科二批,520
13323,2006,江西,文科,军检线本科一批,545
13324,2006,江西,文科,军检线本科二批,520
13325,2006,江西,其他,艺术类本科美术专业,323
13326,2006,江西,其他,艺术类本科音乐学专业,314
13327,2006,江西,其他,艺术类本科舞蹈专业,266
13328,2006,江西,其他,艺术类本科音乐表演专业,339
13329,2006,江西,其他,艺术类本科戏剧表演专业,379
13330,2006,江西,其他,艺术类本科空乘专业,380
13331,2006,江西,其他,体育类本科,295
13332,2006,江西,其他,体育类专科,269
13333,2005,北京,理科,体育教育、社会体育专业,300
13334,2005,北京,理科,本科一批,470
13335,2005,北京,理科,本科二批,414
13336,2005,北京,理科,艺术类本科,248
13337,2005,北京,理科,提前批次专科,324
13338,2005,北京,理科,艺术类专科,194
13339,2005,北京,文科,体育教育、社会体育专业,300
13340,2005,北京,文科,本科一批,486
13341,2005,北京,文科,本科二批,443
13342,2005,北京,文科,艺术类本科,213
13343,2005,北京,文科,提前批次专科,373
13344,2005,北京,文科,艺术类专科,179
13345,2005,北京,其他,高职单考单招,249
13346,2005,北京,其他,高职单考单招艺术专业,136
13347,2005,天津,理科,体育教育、社会体育专业,300
13348,2005,天津,理科,本科一批,458
13349,2005,天津,理科,本科二批,408
13350,2006,宁夏,文科,本科一批(川区回族、“山区”除回族以外的其他少数民族考生),496
13351,2006,宁夏,文科,体育类本科一批(川区汉族考生),439
13352,2006,宁夏,文科,体育类本科一批(川区除回族以外的其他少数民族、“山区”汉族考生),429
13353,2006,宁夏,文科,体育类本科一批(川区回族、“山区”除回族以外的其他少数民族考生),419
13354,2006,宁夏,文科,体育类本科一批(“山区”回族考生),409
13355,2006,宁夏,文科,体育类本科二批(川区汉族考生),370
13356,2006,宁夏,文科,体育类本科二批(川区除回族以外的其他少数民族、“山区”汉族考生),360
13357,2006,宁夏,文科,体育类本科二批(川区回族、“山区”除回族以外的其他少数民族考生),350
13358,2006,宁夏,文科,体育类本科二批(“山区”回族考生),340
13359,2006,新疆,理科,汉语言本科一批,520
13360,2006,新疆,理科,汉语言本科二批,448
13361,2006,新疆,理科,汉语言本科三批,370
13362,2006,新疆,理科,汉语言专科,275
13363,2006,新疆,理科,民语言(维、哈、柯)专科(数学25分、数学单科限分、参考分数线),270
13364,2006,新疆,理科,民语言(维、哈、柯)本科三批(数学26分、数学单科限分、参考分数线),310
13365,2006,新疆,理科,民语言(维、哈、柯)本科二批(数学28分、数学单科限分、参考分数线),328
13366,2006,新疆,理科,民语言(维、哈、柯)本科一批(数学29分、数学单科限分、参考分数线),357
