"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"乍得","TCD","GDP（现价美元）","NY.GDP.MKTP.CD","313582727.638056","333975336.626541","357635713.876922","371767002.655998","392247517.602016","416926302.963509","432794922.459835","449826322.995072","453980096.654503","471635620.924431","469266736.605177","501866730.722561","585427545.723712","647199482.828061","652532796.066703","864602103.303151","866044961.048205","935360466.351397","1113920122.61212","1004316495.11165","1033002401.82546","876937559.725038","834369860.427292","832415805.956327","919103735.322921","1033069709.99507","1067828247.23577","1163426850.65015","1482597298.88718","1433686309.83642","1738605558.05432","1877138041.64308","1881847676.80752","1463251055.40068","1179837954.72193","1445919969.89272","1607345450.04578","1544689502.82472","1744794457.276","1534673583.2487","1385058161.76746","1709347793.32873","1987622279.11463","2736666515.8294","4414929219.99649","6646663561.2656","7422102655.98832","8638711442.7705","10351932604.4154","9253484108.49701","10657705536.4978","12156380425.0825","12368071038.7362","12949854262.8127","13922223233.5184","10945989471.6286","10090922857.3905","9975692095.40855","11302544204.9904","",
"东亚与太平洋地区 (IBRD与IDA)","TEA","GDP（现价美元）","NY.GDP.MKTP.CD","80089044322.9076","70304295486.5314","64423897318.7532","69762139106.2508","80882097087.5146","94390974373.9846","103332168261.957","100125610823.098","101059766087.349","113479461110.822","126499684745.271","136038273079.19","154329762827.5","194309061450.421","219217185900.625","246446930094.488","250145275337.436","289062415584.005","279843103348.081","324147344776.875","374016847282.924","399114745778.202","418870465434.937","439532747904.697","477140103349.925","522899930477.446","521420812768.529","514987940704.156","571187366295.621","617327287639.014","661633306116.34","718052369803.027","804653218671.769","883381088450.924","1062641352288.64","1311566523352.93","1506473467426.65","1560401366182.69","1430161820145.74","1573188843311.65","1731600816824.68","1842335505360.05","2039047509643.4","2307975781314.86","2676685752619.67","3100871175283.4","3734878505820.12","4721609016360.99","5975957383698.32","6477920156078.09","7853669415319.31","9596177837051.58","10700596695068.2","11804960245048.5","12689604505542.3","13197946656328.1","13431911479092.9","14618128658743","16248767389147.8","",
"欧洲与中亚地区 (IBRD与IDA)","TEC","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","989015290097.004","960184905154.245","1020484876850.67","1008330355023.07","944015230898.116","931049940566.976","837258048372.49","924732706565.863","949660340421.317","978980003832.38","946345380259.321","820009858949.245","891604774598.597","907026509169.494","1018844601522.99","1252142097772.42","1621567200336.94","2032250851825.6","2458795487209.93","3161993384545.26","3915054710378.33","3105898370579.59","3638996448763.09","4423152690820.26","4614984435819.91","4897373945067.55","4639238345481.57","3615788111860.42","3483943366076.73","3898846070787.19","4041512556263.03","",
"多哥","TGO","GDP（现价美元）","NY.GDP.MKTP.CD","121128073.114022","126396469.707058","132237441.630863","143255784.510751","166104067.630043","187300336.365369","216136263.912497","231706475.464114","241956910.658103","267732446.378413","253976626.166639","286537524.990331","335677636.893737","406479906.159652","560437742.594972","617321669.390877","619375134.18051","777435020.475847","824263841.539264","891775906.631015","1136408814.19692","962347000.991788","821651918.724626","765746590.616849","718148959.610872","762359722.701402","1060911735.26065","1249099130.02277","1378847487.41137","1352949662.75172","1628427515.41881","1602299862.9243","1692959110.18022","1233496846.33493","982624324.505898","1309382885.33029","1465448290.34132","1498950899.08774","1587345950.9743","1576094566.48548","1488185772.47585","1481141849.98469","1698678686.38235","2111093197.99043","2255942249.33218","2280575830.08337","2349495620.59025","2659095101.10026","3310277926.58997","3365711796.38206","3426022205.75557","3867391618.08827","3873529926.22723","4320427495.74933","4568900619.92456","4179185205.16122","4414908596.54217","4765866980.38429","5300214337.17579","",
"泰国","THA","GDP（现价美元）","NY.GDP.MKTP.CD","2760747471.88624","3034043574.06071","3308912796.93487","3540403456.55305","3889129942.30769","4388937649.03846","5279230817.30769","5638461442.30769","6081009427.88461","6695336567.30769","7086538437.5","7375000024.03846","8177884552.88461","10838587357.7466","13703000530.0587","14882747955.0328","16985211146.0238","19779315170.0237","24006570178.1561","27371699082.7126","32353440726.8856","34846107862.3673","36589797857.4006","40042826244.2337","41797592963.4424","38900692712.1496","43096746122.4614","50535438696.4094","61667199834.7428","72250877410.3183","85343063965.9182","98234695722.0341","111452869378.467","128889832382.818","146683499005.964","169278552851.272","183035154107.494","150180268649.388","113675706127.265","126668932159.508","126392308497.749","120296746256.631","134300851255.002","152280653543.725","172895476152.592","189318499954.003","221758486880.313","262942650543.771","291383081231.82","281710095724.761","341105009515.333","370818747396.833","397558094269.877","420333333333.333","407339361695.577","401295970240.337","412352789519.611","455275517239.347","504992757704.997","",
"塔吉克斯坦","TJK","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395066.27017","2534720480.3244","1909246640.80838","1646693642.11088","1522018435.69536","1231567145.35508","1043654822.33503","921572114.529611","1320242080.86531","1086605267.40992","860521119.298753","1080768906.5003","1221120798.81336","1555301496.04756","2076182460.86517","2312327536.41789","2830220713.07301","3719506172.83951","5161337336.40365","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8448469837.53831","9112544556.05962","7854602391.65355","6952678127.03396","7157865188.25222","7522947810.12326","",
"土库曼斯坦","TKM","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331358819.75954","3010982414.24425","3006988216.55045","3189539641.3171","3208098919.0146","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2378759975.44506","2450349634.47436","2605688065.08338","2450564467.58315","2904662604.82053","3534803921.56863","4461978498.86577","5977560877.44013","6838351088.46688","8103901996.37024","10276674364.8961","12664165103.1895","19271523178.8079","20214385964.9123","22583157894.7368","29233333333.3333","35164210526.3158","39197543859.6491","43524210526.3158","35799714285.7143","36180000000","37926285714.2857","40761142857.1429","",
"拉丁美洲与加勒比海地区 (IBRD与IDA)","TLA","GDP（现价美元）","NY.GDP.MKTP.CD","76702300593.0354","81094144300.38","92821686022.7066","93431297904.1934","104147009141.822","110869146516.126","121580654082.685","124463782398.919","133892690241.575","149863741595.828","163011231364.133","181593100078.833","203688429810.24","268836681559.035","352617746192.241","368000464919.35","409681860172.456","451146931972.805","510551503261.592","610771982997.136","740165713667.538","857184992628.66","795289945612.643","694249976613.304","697277028696.286","719284878413.568","721577105192.215","761081378671.932","860107764851.641","942462305973.927","1109230328593.34","1382298700016.74","1302851981766.07","1504982084633.77","1719706760215.27","1833465602454.02","1992896686711.55","2186084791589.69","2199438672256.03","1968086400049.43","2174345829497.97","2116177471404.68","1882102465262.46","1919603421970.69","2223087971982.45","2706516584425.87","3182621866222.29","3769088324527.36","4402421976056.63","4123876013267.34","5152618467568.42","5877992088227.93","5935009599628.89","6081903167057.09","6199504020952.5","5290483965946.01","5154283302707.55","5732278498069.47","5555732855564.57","",
"东帝汶","TLS","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","439646121.579366","517708470.553444","510677040.106713","543315609.442447","1078373728.93489","1813708128.30448","2657842665.01112","2881040228.43039","4391368105.16034","3199666690.88017","3998961313.73619","5672048723.41683","6661664574.7463","5637671696.36367","4041636956.55441","3092624754.7917","2503532102.2697","2487269437.36822","2581000000","",
"中东与北非地区 (IBRD与IDA)","TMN","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289170584217.548","296099989530.037","337616663681.782","391915145883.511","402266389085.836","408024424585.234","431553229543.37","447311432447.737","463338039781.628","450125488805.02","507817712018.815","588817735697.858","693827855525.733","806752264856.871","997685855024.794","1229024372645.29","1188830867244.37","1374752649658.54","1558155718734.23","1717405849754.31","1611631755146.04","1585633514074.74","1428813291325.01","1439713130591.26","1422817551938.79","","",
"汤加","TON","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.9639639","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.55007","138489884.393064","193775943.038933","202547013.927138","219583570.094975","212155124.65374","188686997.319035","196686674.669868","202363492.160332","181244788.473329","182737040.095422","202543202.004099","229358214.792003","262176133.72543","294137737.070038","300143056.873221","349484427.609428","318166562.784677","369485198.817979","423011844.331641","472358251.224261","450686353.674011","443911052.254042","435438217.281663","401109307.359307","430174168.740104","450353313.884584","",
"南亚 (IBRD与IDA)","TSA","GDP（现价美元）","NY.GDP.MKTP.CD","47133391309.9824","50273085503.8906","53650237001.459","60342490387.2397","69112222701.8909","74259557732.9016","62387381643.3527","68679803690.5426","72094598960.7981","79153383347.7462","85745232475.9667","91141390675.3867","91584316045.3353","104764596593.083","126859372180.903","136029718260.331","132829954314.652","153614821412.382","174799245316.527","195789716001.333","236090206890.477","250237977910.672","258894440062.782","274060360121.699","272785276143.08","296628195402.886","314159700582.229","348828165080.308","374827084896.623","378262356025.476","407227367445.565","362122745848.294","384519506934.546","380801788766.099","431964387237.926","479894945086.789","525019257241.527","550763437960.445","558476231555.403","598384577999.065","622372326850.74","638710941320.503","670045532850.484","782504979368.156","907327593223.334","1040054138460.92","1196110786092.04","1504221259179.23","1527503038357.47","1683487609633.94","2061059873650.14","2271880446967.01","2297374631123.91","2357174513350.64","2581892372016.11","2697313887065.75","2920085235751.32","3347712176123.4","3457801122272.87","",
"撒哈拉以南非洲地区 (IBRD与IDA)","TSS","GDP（现价美元）","NY.GDP.MKTP.CD","29973666709.2225","31157389139.8673","33760238394.1226","38685028470.2561","37760332631.0638","42047655887.1147","45374364958.461","44845327519.7909","47958300734.9815","54910863990.5405","64569009491.3265","65689134019.607","74100936022.6026","94735321513.7963","123878024941.134","136529239382.866","148277830288.536","162942418866.279","180120012417.833","216800304514.963","272115993019.123","379427965294.484","349108366367.862","303964037529.757","266231902787.33","252988063151.375","260336111190.531","294043923959.352","302566908437.939","301056772873.864","336946365795.333","342668045723.391","338025357341.353","315308704270.542","310652448774.628","356222737428.804","367775706181.723","382330961343.941","368923301966.081","372308147165.275","396810544343.938","378359733583.336","412465897700.994","517212827881.005","644304487627.321","764713213465.116","909081981434.464","1055254020414.74","1209764859134.98","1148078019919.25","1369735391918.67","1552537242838.54","1635765918245.35","1739513778367.17","1827031487774.01","1661740323494.26","1545944112397.67","1679945005255.79","1699461795349.79","",
